Campaign_Name,Id,Status,Date,Month,Amount,Payout,Currency,Sub_Id,Inventory,Partner,Email_Id
Myntra,19810704,pending,2024-10-02,V-Oct'24,831,35.32,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810701,pending,2024-10-02,V-Oct'24,834,35.45,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810698,pending,2024-10-02,V-Oct'24,836,35.53,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810697,pending,2024-10-02,V-Oct'24,837,35.57,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810689,pending,2024-10-02,V-Oct'24,843,35.83,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810686,pending,2024-10-02,V-Oct'24,846,35.96,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810678,pending,2024-10-02,V-Oct'24,852,36.21,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810676,pending,2024-10-02,V-Oct'24,854,36.3,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810673,pending,2024-10-02,V-Oct'24,222.1016,9.44,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810670,pending,2024-10-02,V-Oct'24,864,36.72,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810666,pending,2024-10-02,V-Oct'24,867,36.85,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810663,pending,2024-10-02,V-Oct'24,873,37.1,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810650,pending,2024-10-02,V-Oct'24,883,37.53,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810647,pending,2024-10-02,V-Oct'24,476.994048,20.27,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810637,pending,2024-10-02,V-Oct'24,894,38,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810633,pending,2024-10-02,V-Oct'24,632.264901,26.87,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810632,pending,2024-10-02,V-Oct'24,898,38.17,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810612,pending,2024-10-02,V-Oct'24,917,38.97,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810601,pending,2024-10-02,V-Oct'24,931,39.57,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810576,pending,2024-10-02,V-Oct'24,954,40.55,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810571,pending,2024-10-02,V-Oct'24,963,40.93,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810570,pending,2024-10-02,V-Oct'24,963,40.93,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810555,pending,2024-10-02,V-Oct'24,974,41.4,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810552,pending,2024-10-02,V-Oct'24,976,41.48,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810531,pending,2024-10-02,V-Oct'24,997,42.37,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810529,pending,2024-10-02,V-Oct'24,999,42.46,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810527,pending,2024-10-02,V-Oct'24,999,42.46,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810520,pending,2024-10-02,V-Oct'24,1006,42.76,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810518,pending,2024-10-02,V-Oct'24,1007,42.8,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810514,pending,2024-10-02,V-Oct'24,1008,42.84,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810507,pending,2024-10-02,V-Oct'24,1017,43.22,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810502,pending,2024-10-02,V-Oct'24,1019,43.31,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810501,pending,2024-10-02,V-Oct'24,1019,43.31,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810496,pending,2024-10-02,V-Oct'24,227.141732,9.65,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810487,pending,2024-10-02,V-Oct'24,1029,43.73,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810477,pending,2024-10-02,V-Oct'24,187.579505,7.97,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810475,pending,2024-10-02,V-Oct'24,1048,44.54,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810472,pending,2024-10-02,V-Oct'24,1049,44.58,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810462,pending,2024-10-02,V-Oct'24,1058,44.97,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810460,pending,2024-10-02,V-Oct'24,1059,45.01,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810443,pending,2024-10-02,V-Oct'24,712.962457,30.3,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810430,pending,2024-10-02,V-Oct'24,1085,46.11,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810416,pending,2024-10-02,V-Oct'24,1101,46.79,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810387,pending,2024-10-02,V-Oct'24,1152,48.96,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810382,pending,2024-10-02,V-Oct'24,1159,49.26,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810372,pending,2024-10-02,V-Oct'24,1178,50.07,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810352,pending,2024-10-02,V-Oct'24,1199,50.96,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810318,pending,2024-10-02,V-Oct'24,1242.000001,52.79,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810315,pending,2024-10-02,V-Oct'24,1244,52.87,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810294,pending,2024-10-02,V-Oct'24,1268,53.89,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810292,pending,2024-10-02,V-Oct'24,1269,53.93,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810280,pending,2024-10-02,V-Oct'24,1279,54.36,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810279,pending,2024-10-02,V-Oct'24,1279,54.36,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810264,pending,2024-10-02,V-Oct'24,1299,55.21,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810206,pending,2024-10-02,V-Oct'24,1379,58.61,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810197,pending,2024-10-02,V-Oct'24,1389,59.03,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810187,pending,2024-10-02,V-Oct'24,1398,59.42,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810186,pending,2024-10-02,V-Oct'24,1399,59.46,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810184,pending,2024-10-02,V-Oct'24,1399,59.46,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810179,pending,2024-10-02,V-Oct'24,1410,59.93,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810176,pending,2024-10-02,V-Oct'24,1415,60.14,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810166,pending,2024-10-02,V-Oct'24,1435,60.99,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810141,pending,2024-10-02,V-Oct'24,1482,62.98,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810131,pending,2024-10-02,V-Oct'24,1504,63.92,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810128,pending,2024-10-02,V-Oct'24,1506,64.01,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810123,pending,2024-10-02,V-Oct'24,1514,64.35,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810112,pending,2024-10-02,V-Oct'24,955.960029,40.63,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810111,pending,2024-10-02,V-Oct'24,1525,64.81,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810105,pending,2024-10-02,V-Oct'24,1006.934869,42.79,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810101,pending,2024-10-02,V-Oct'24,1539,65.41,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810091,pending,2024-10-02,V-Oct'24,1557,66.17,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810071,pending,2024-10-02,V-Oct'24,1588,67.49,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810070,pending,2024-10-02,V-Oct'24,1588,67.49,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810051,pending,2024-10-02,V-Oct'24,1619,68.81,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810043,pending,2024-10-02,V-Oct'24,1639,69.66,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810032,pending,2024-10-02,V-Oct'24,1667,70.85,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810031,pending,2024-10-02,V-Oct'24,1667,70.85,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810021,pending,2024-10-02,V-Oct'24,1699,72.21,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810011,pending,2024-10-02,V-Oct'24,1729,73.48,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810003,pending,2024-10-02,V-Oct'24,256.560484,10.9,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19810000,pending,2024-10-02,V-Oct'24,1753,74.5,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809993,pending,2024-10-02,V-Oct'24,1769,75.18,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809979,pending,2024-10-02,V-Oct'24,1813,77.05,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809974,pending,2024-10-02,V-Oct'24,687.203786,29.21,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809973,pending,2024-10-02,V-Oct'24,1827,77.65,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809972,pending,2024-10-02,V-Oct'24,1829,77.73,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809969,pending,2024-10-02,V-Oct'24,1570.218285,66.73,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809964,pending,2024-10-02,V-Oct'24,1841,78.24,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809947,pending,2024-10-02,V-Oct'24,1899,80.71,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809932,pending,2024-10-02,V-Oct'24,1949,82.83,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809919,pending,2024-10-02,V-Oct'24,1999,84.96,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809918,pending,2024-10-02,V-Oct'24,1999,84.96,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809868,pending,2024-10-02,V-Oct'24,2129,90.48,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809862,pending,2024-10-02,V-Oct'24,2169,92.18,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809854,pending,2024-10-02,V-Oct'24,332.938547,14.15,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809835,pending,2024-10-02,V-Oct'24,2251,95.67,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809832,pending,2024-10-02,V-Oct'24,2267,96.35,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809831,pending,2024-10-02,V-Oct'24,2267.000001,96.35,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809830,pending,2024-10-02,V-Oct'24,2269,96.43,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809820,pending,2024-10-02,V-Oct'24,2329,98.98,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809809,pending,2024-10-02,V-Oct'24,2359,100.26,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809804,pending,2024-10-02,V-Oct'24,2415,102.64,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809803,pending,2024-10-02,V-Oct'24,2419,102.81,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809800,pending,2024-10-02,V-Oct'24,2444,103.87,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809788,pending,2024-10-02,V-Oct'24,2539,107.91,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809786,pending,2024-10-02,V-Oct'24,745.511415,31.68,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809785,pending,2024-10-02,V-Oct'24,2574,109.39,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809780,pending,2024-10-02,V-Oct'24,2630,111.78,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809766,pending,2024-10-02,V-Oct'24,150.037966,6.38,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809764,pending,2024-10-02,V-Oct'24,2742,116.54,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809763,pending,2024-10-02,V-Oct'24,2749,116.83,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809747,pending,2024-10-02,V-Oct'24,2837.000001,120.57,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809737,pending,2024-10-02,V-Oct'24,749.071038,31.84,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809698,pending,2024-10-02,V-Oct'24,1761.944994,74.88,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809694,pending,2024-10-02,V-Oct'24,3357,142.67,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809686,pending,2024-10-02,V-Oct'24,3439,146.16,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809679,pending,2024-10-02,V-Oct'24,3500.000001,148.75,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809674,pending,2024-10-02,V-Oct'24,3548,150.79,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809666,pending,2024-10-02,V-Oct'24,3612.000001,153.51,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809665,pending,2024-10-02,V-Oct'24,3619,153.81,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809659,pending,2024-10-02,V-Oct'24,3717,157.97,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809642,pending,2024-10-02,V-Oct'24,4064,172.72,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809637,pending,2024-10-02,V-Oct'24,4103.000001,174.38,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809633,pending,2024-10-02,V-Oct'24,4199,178.46,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809630,pending,2024-10-02,V-Oct'24,4289,182.28,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809612,pending,2024-10-02,V-Oct'24,4351.000001,184.92,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809606,pending,2024-10-02,V-Oct'24,4458,189.47,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809596,pending,2024-10-02,V-Oct'24,4706,200.01,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833699,pending,2024-10-03,V-Oct'24,2262.149979,96.14,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833664,pending,2024-10-03,V-Oct'24,2519,107.06,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833631,pending,2024-10-03,V-Oct'24,2890,122.83,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833615,pending,2024-10-03,V-Oct'24,3151,133.92,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833595,pending,2024-10-03,V-Oct'24,3426,145.61,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833592,pending,2024-10-03,V-Oct'24,3499,148.71,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833591,pending,2024-10-03,V-Oct'24,3507,149.05,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833590,pending,2024-10-03,V-Oct'24,3507,149.05,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833589,pending,2024-10-03,V-Oct'24,3507,149.05,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833588,pending,2024-10-03,V-Oct'24,3507,149.05,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833586,pending,2024-10-03,V-Oct'24,3507,149.05,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833585,pending,2024-10-03,V-Oct'24,3507,149.05,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833584,pending,2024-10-03,V-Oct'24,3507,149.05,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833583,pending,2024-10-03,V-Oct'24,3507,149.05,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833581,pending,2024-10-03,V-Oct'24,3507,149.05,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833548,pending,2024-10-03,V-Oct'24,337.934928,14.36,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833533,pending,2024-10-03,V-Oct'24,4597.000001,195.37,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833529,pending,2024-10-03,V-Oct'24,4675,198.69,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833483,pending,2024-10-03,V-Oct'24,555.868166,23.62,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833462,pending,2024-10-03,V-Oct'24,5940.000001,252.45,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833449,pending,2024-10-03,V-Oct'24,7033.999998,298.94,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19833444,pending,2024-10-03,V-Oct'24,7794,331.25,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809563,pending,2024-10-02,V-Oct'24,5058,214.97,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809538,pending,2024-10-02,V-Oct'24,483.349398,20.54,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809534,pending,2024-10-02,V-Oct'24,5720,243.1,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809517,pending,2024-10-02,V-Oct'24,6645.000001,282.41,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809512,pending,2024-10-02,V-Oct'24,6739,286.41,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809486,pending,2024-10-02,V-Oct'24,8012.000001,340.51,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809482,pending,2024-10-02,V-Oct'24,8425.999998,358.1,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809471,pending,2024-10-02,V-Oct'24,9372,398.31,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809468,pending,2024-10-02,V-Oct'24,1959.291936,83.27,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809466,pending,2024-10-02,V-Oct'24,9714,412.85,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809440,pending,2024-10-02,V-Oct'24,12971,551.27,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19809437,pending,2024-10-02,V-Oct'24,8009.908719,340.42,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811255,pending,2024-10-02,V-Oct'24,455,19.34,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811251,pending,2024-10-02,V-Oct'24,456,19.38,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811236,pending,2024-10-02,V-Oct'24,468,19.89,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811235,pending,2024-10-02,V-Oct'24,469,19.93,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811232,pending,2024-10-02,V-Oct'24,473,20.1,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811208,pending,2024-10-02,V-Oct'24,489,20.78,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811207,pending,2024-10-02,V-Oct'24,489,20.78,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811198,pending,2024-10-02,V-Oct'24,494,21,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811195,pending,2024-10-02,V-Oct'24,497,21.12,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811194,pending,2024-10-02,V-Oct'24,498,21.17,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811191,pending,2024-10-02,V-Oct'24,499,21.21,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811189,pending,2024-10-02,V-Oct'24,499,21.21,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811188,pending,2024-10-02,V-Oct'24,499,21.21,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811185,pending,2024-10-02,V-Oct'24,499,21.21,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811180,pending,2024-10-02,V-Oct'24,503,21.38,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19811172,pending,2024-10-02,V-Oct'24,506,21.51,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772159,pending,2024-10-01,V-Oct'24,373,15.85,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772155,pending,2024-10-01,V-Oct'24,374,15.9,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772152,pending,2024-10-01,V-Oct'24,376,15.98,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772146,pending,2024-10-01,V-Oct'24,377,16.02,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772145,pending,2024-10-01,V-Oct'24,378,16.06,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772144,pending,2024-10-01,V-Oct'24,378,16.06,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772143,pending,2024-10-01,V-Oct'24,378,16.06,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772142,pending,2024-10-01,V-Oct'24,379,16.11,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772140,pending,2024-10-01,V-Oct'24,379,16.11,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772139,pending,2024-10-01,V-Oct'24,380,16.15,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772136,pending,2024-10-01,V-Oct'24,382,16.24,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772133,pending,2024-10-01,V-Oct'24,384,16.32,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772132,pending,2024-10-01,V-Oct'24,384,16.32,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772131,pending,2024-10-01,V-Oct'24,388,16.49,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772128,pending,2024-10-01,V-Oct'24,389,16.53,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772124,pending,2024-10-01,V-Oct'24,390,16.58,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772123,pending,2024-10-01,V-Oct'24,391,16.62,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772120,pending,2024-10-01,V-Oct'24,393,16.7,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772111,pending,2024-10-01,V-Oct'24,398,16.92,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772108,pending,2024-10-01,V-Oct'24,399,16.96,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772104,pending,2024-10-01,V-Oct'24,399,16.96,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
Myntra,19772102,pending,2024-10-01,V-Oct'24,399,16.96,INR,,Realpricetracker,Cuelinks,contact@xocoupon.com
